author_id,scholarly_output,citations_per_pub,most_recent_pub,citations,FWCI,h_index,FW_output_in_top,oldest_pub
57192202146,1,109,2017,109,5.83,3,1,2017
57192202146,1,109,2017,109,5.83,3,1,2017
57192202146,1,109,2017,109,5.83,3,1,2017
57192202516,3,0,2018,0,0,0,0,2015
57192203154,3,4.3,2019,13,1.13,2,0,2016
57192203804,1,6,2016,6,2.52,1,1,2016
57192206100,1,2,2016,2,0.13,1,0,2016
57192206475,1,12,2017,12,1.04,1,0,2017
57192206854,2,12.5,2019,25,0.94,2,0,2017
57192207421,1,6,2017,6,0.27,1,0,2017
57192208044,1,0,2017,0,0,2,0,2017
57192208644,1,2,2012,2,0.45,2,0,2012
57192209033,6,3.7,2021,22,0.51,2,0,2016
57192209505,2,4.5,2017,9,1.37,2,1,2016
57192210089,1,15,2017,15,1.43,1,0,2017
57192210097,2,3.5,2021,7,1.06,1,0,2016
57192210400,3,3.7,2018,11,1.54,3,1,2016
57192211251,2,0,2020,0,0,3,0,2019
57192211356,4,4.5,2022,18,1.88,2,1,2017
57192211372,1,41,2018,41,3.34,1,1,2018
57192212375,2,10,2017,20,0.77,2,0,2017
57192212613,1,0,2016,0,0,0,0,2016
57192212933,6,30.5,2016,183,1.59,17,2,2012
57192213492,1,13,2016,13,0.6,2,0,2016
57192213538,9,1.3,2021,12,0.39,2,0,2012
57192215740,1,2,2017,2,0.31,1,0,2017
57192215884,1,7,2017,7,0.5,1,0,2017
57192215961,1,6,2017,6,0.7,2,0,2017
57192216830,2,22.5,2015,45,1.06,6,0,2010
57192221062,3,1,2021,3,0.54,2,0,2020
57192229672,3,2.3,2020,7,0.35,2,0,2017
57192230470,1,2,2017,2,0.29,1,0,2017
57192230488,3,3,2021,9,0.45,3,0,2014
57192230907,3,2.3,2022,7,0.06,1,0,2012
57192234862,1,3,2020,3,0.28,6,0,2020
57192234918,2,0.5,2018,1,0.28,1,0,2016
57192235024,1,0,2016,0,0,0,0,2016
57192235104,1,4,2016,4,0.36,1,0,2016
57192235146,2,0,2022,0,0,0,0,2016
57192235462,2,29.5,2017,59,3.04,3,2,2016
57192235577,4,14.8,2022,59,1.96,2,1,2017
57192235702,1,0,2022,0,0,2,0,2022
57192235892,1,11,2017,11,0.95,4,0,2017
57192236021,1,3,2016,3,0,1,0,2016
57192236344,1,1,2016,1,0,1,0,2016
57192236450,2,5,2017,10,0.35,3,0,2005
57192236683,1,0,2016,0,0,0,0,2016
57192237358,1,42,2017,42,1.74,1,0,2017
57192237934,1,2,2016,2,0.59,1,0,2016
57192237973,5,3.4,2019,17,0.22,3,0,2016
57192238734,6,1.7,2020,10,0.28,2,0,2016
57192248765,2,0,2019,0,0,0,0,2014
57192248787,1,9,2017,9,0.48,1,0,2017
57192248931,2,24,2018,48,1.45,2,0,2018
57192250016,9,7.3,2022,66,1.1,3,1,2017
57192250574,4,5.8,2020,23,0.69,3,0,2016
57192250826,2,1.5,2019,3,0.25,1,0,2017
57192251451,2,24,2017,48,0.8,3,0,2016
57192251738,3,7.3,2020,22,0.36,3,0,2016
57192251873,1,6,2016,6,2.93,3,1,2016
57192252199,1,0,2016,0,0,0,0,2016
57192252733,3,15,2018,45,0.67,5,0,2016
57192253055,1,1,2016,1,0.24,1,0,2016
57192253056,12,36.4,2021,437,1.64,8,1,2016
57192253083,8,5.1,2022,41,1.11,3,1,2016
57192253870,3,8.3,2020,25,0.9,3,0,2016
57192254307,2,10,2020,20,0.37,2,0,2016
57192254366,1,2,2016,2,0.42,1,0,2016
57192255088,1,5,2018,5,0.44,19,0,2018
57192255224,2,0,2016,0,0,0,0,2016
57192256080,1,0,2016,0,0,0,0,2016
57192256188,1,1,2017,1,0.1,1,0,2017
57192256665,2,4,2017,8,0.16,2,0,2017
57192256909,1,2,2020,2,0.27,2,0,2020
57192256953,1,23,2017,23,3.03,1,1,2017
57192257061,3,0.7,2021,2,0.11,1,0,2016
57192257086,1,27,2016,27,1.17,1,0,2016
57192257746,1,1,2016,1,0.08,1,0,2016
57192257923,1,0,2016,0,0,0,0,2016
57192264827,1,7,2016,7,0.89,1,0,2016
57192265219,1,7,2017,7,0.66,1,0,2017
57192265378,3,2.3,2021,7,0.31,6,0,2019
57192266071,1,3,2016,3,0.16,1,0,2016
57192266821,8,8.1,2021,65,0.67,5,0,2017
57192267029,4,3.3,2021,13,0.61,2,0,2016
57192268886,1,9,2016,9,0.43,1,0,2016
57192268975,8,1.9,2022,15,0.56,3,1,2016
57192269053,3,5.7,2021,17,0.59,2,0,2017
57192271160,1,0,2021,0,0,2,0,2021
57192272095,1,1,2016,1,0,1,0,2016
57192272440,1,4,2016,4,0.35,1,0,2016
57192272993,1,124,2016,124,3.52,1,1,2016
57192273222,6,1.3,2020,8,0.08,2,0,2016
57192274439,2,5.5,2018,11,0.79,2,0,2017
57192276022,2,2.5,2019,5,0.5,2,0,2016
57192276678,10,6.9,2022,69,0.69,5,1,2016
57192277269,5,8.4,2021,42,0.6,3,0,2016
57192278914,1,9,2017,9,0.42,1,0,2017
57192278977,3,6.7,2020,20,0.83,3,0,2017
57192279336,1,10,2017,10,0.92,1,0,2017
57192280375,1,12,2021,12,3.97,7,1,2021
57192294403,1,0,2016,0,0,0,0,2016
57192295173,1,2,2016,2,0.13,1,0,2016
57192295633,1,14,2016,14,0.41,1,0,2016
57192295969,3,4.3,2021,13,0.44,3,0,2016
57192296224,1,2,2016,2,0.13,1,0,2016
57192296271,1,13,2016,13,0.63,1,0,2016
57192296670,3,1.7,2020,5,0.11,1,0,2013
57192296675,1,1,2016,1,0.32,1,0,2016
57192297141,2,3,2017,6,0.34,1,0,2017
57192297367,1,0,2016,0,0,0,0,2016
57192297861,31,15,2022,464,1.15,14,3,2000
57192298437,3,22.3,2021,67,0.91,3,0,2016
57192298689,1,5,2017,5,0.19,1,0,2017
57192299039,1,3,2016,3,0.97,1,0,2016
57192299161,2,6,2019,12,1.01,2,0,2017
57192299241,1,9,2016,9,0.33,1,0,2016
57192299837,3,1.3,2017,4,0.04,1,0,2016
57192300602,1,46,2016,46,2.01,1,0,2016
57192300976,5,2.4,2017,12,0.12,3,0,2016
57192301149,2,0.5,2014,1,0,1,0,2014
57192301372,1,22,2017,22,0.85,1,0,2017
57192301502,2,2,2017,4,0.05,3,0,2017
57192301882,6,1.5,2022,9,0.2,6,0,2017
57192302117,4,9.3,2020,37,0.72,3,0,2016
57192302509,1,0,2016,0,0,0,0,2016
57192302567,3,2,2021,6,0.25,2,0,2017
57192303294,2,16.5,2016,33,0.53,5,0,2011
57192303876,1,0,2016,0,0,5,0,2016
57192304707,4,9.5,2021,38,0.65,3,0,2017
57192304750,5,16.8,2020,84,0.96,3,0,2016
57192306879,2,83,2019,166,7.09,2,1,2017
57192307690,1,11,2018,11,0.41,3,0,2018
57192307831,8,4.9,2021,39,0.64,4,0,2016
57192308902,1,6,2016,6,0.52,1,0,2016
57192309859,5,5.6,2022,28,0.32,4,0,2017
57192310461,1,5,2017,5,0.34,1,0,2017
57192310734,4,4.3,2021,17,0.51,3,0,2017
57192310802,1,0,2017,0,0,1,0,2017
57192311742,1,2,2017,2,0.17,1,0,2017
57192311748,1,15,2017,15,1.05,10,0,2017
57192312133,1,6,2016,6,0.52,1,0,2016
57192312253,1,5,2017,5,0.33,1,0,2017
57192313189,1,5,2017,5,0.34,1,0,2017
57192313832,1,3,2020,3,0.24,2,0,2020
57192314253,2,5.5,2017,11,0.37,2,0,2017
57192316201,1,14,2017,14,0.71,2,0,2017
57192316688,1,12,2017,12,0.81,1,0,2017
57192316783,1,6,2019,6,0.36,2,0,2019
57192318742,1,3,2016,3,0,1,0,2016
57192360729,1,13,2016,13,0.51,1,0,2016
57192363329,1,21,2020,21,0.85,10,0,2020
57192363563,79,12.5,2022,988,1.06,15,8,1996
57192364050,1,7,2017,7,0.77,1,0,2017
57192364432,1,6,2017,6,0.65,1,0,2017
57192365140,2,24,2015,48,2.25,2,1,2014
57192365336,10,12.3,2021,123,1.91,7,3,2019
57192365659,6,4.8,2019,29,0.57,5,0,2017
57192367068,3,4,2021,12,0.33,2,0,2017
57192368215,2,17,2017,34,1.38,2,0,2017
57192369138,2,0.5,2021,1,0.16,1,0,2017
57192369661,1,1,2017,1,0.17,1,0,2017
57192369869,3,8,2018,24,0.65,5,0,2016
57192369997,1,0,2017,0,0,0,0,2017
57192370052,3,4.7,2021,14,0.96,3,0,2020
57192370200,2,0,2017,0,0,0,0,2017
57192371041,1,3,2013,3,0.23,3,0,2008
57192371082,1,3,2016,3,0.19,1,0,2016
57192371478,1,0,2016,0,0,0,0,2016
57192371610,2,1.5,2017,3,0.15,1,0,2017
57192372146,1,14,2017,14,1.22,1,0,2017
57192372153,1,1,2017,1,0.49,1,0,2017
57192372186,4,2,2019,8,0.44,2,0,2017
57192372518,1,0,2017,0,0,0,0,2017
57192372657,2,184.5,2016,369,5.32,6,2,2016
57192373245,6,3.5,2019,21,0.45,3,0,2013
57192373329,6,9,2022,54,1.09,3,1,2017
57192373738,3,0.3,2017,1,0,1,0,2016
57192373835,2,0.5,2019,1,0.34,1,0,2017
57192374138,1,3,2016,3,0.19,3,0,2016
57192374141,1,1,2017,1,0.49,1,0,2017
57192374237,1,0,2016,0,0,0,0,2016
57192375669,1,9,2017,9,1.36,2,0,2017
57192376978,7,6,2021,42,0.7,5,0,2009
57192378058,1,3,2016,3,0.19,1,0,2016
57192378082,5,5.8,2021,29,0.79,4,0,2018
57192378980,1,1,2016,1,0,1,0,2016
57192379103,1,5,2017,5,0.23,1,0,2017
57192379914,1,3,2016,3,0.19,1,0,2016
57192380551,6,9.3,2020,56,1.23,4,1,2017
57192380676,4,2.3,2020,9,0.3,2,0,2016
57192381015,1,0,2016,0,0,0,0,2016
57192381237,1,3,2017,3,0.28,1,0,2017
57192381719,1,20,2017,20,1.35,2,0,2017
57192382020,4,2,2017,8,0.73,2,0,2017
57192382359,1,4,2016,4,0.18,1,0,2016
57192382450,1,7,2014,7,0.5,1,0,2014
57192382501,4,2,2018,8,0.52,2,0,2017
57192382519,1,8,2016,8,0.75,1,0,2016
57192383498,1,0,2016,0,0,0,0,2016
57192383902,5,15.4,2019,77,1.06,4,1,2016
57192383913,1,4,2016,4,0.18,1,0,2016
57192384650,1,7,2017,7,0.5,1,0,2017
57192384774,2,1,2022,2,0.58,1,0,2016
57192384938,1,7,2016,7,5.64,1,1,2016
57192385751,4,16.5,2022,66,0.94,2,1,2016
57192385832,7,2.1,2022,15,2.17,2,2,2018
57192385835,1,8,2016,8,0.21,1,0,2016
57192386859,1,86,2017,86,4.31,1,1,2017
57192389567,7,6.1,2021,43,2.19,4,3,2016
57192389843,1,0,2016,0,0,0,0,2016
57192389922,1,1,2017,1,0.41,1,0,2017
57192390352,3,7.7,2020,23,0.76,4,0,2017
57192390352,2,4,2021,8,1.25,4,0,2021
57192392440,2,4,2017,8,0.2,2,0,2016
57192393459,13,4.2,2022,54,0.73,5,0,2017
57192393779,2,1,2018,2,0,1,0,2016
57192394406,5,0,2022,0,0,2,0,2020
57192394487,1,2,2017,2,0.26,1,0,2017
57192394513,1,9,2020,9,1.29,2,0,2020
57192395208,2,4,2017,8,0.2,2,0,2016
57192397595,1,15,2017,15,0.73,1,0,2017
57192398149,1,2,2017,2,0.26,1,0,2017
57192398406,2,40.5,2017,81,1.8,3,1,2016
57192405094,2,1.5,2016,3,0.27,1,0,2016
57192406858,17,3.7,2022,63,0.88,5,1,2016
57192407531,1,6,2017,6,0.18,6,0,2017
57192409198,1,0,2013,0,0,0,0,2013
57192409517,1,0,2016,0,0,0,0,2016
57192409878,6,5.7,2022,34,0.98,9,1,2020
57192409919,1,2,2019,2,0.18,2,0,2019
57192410512,1,0,2016,0,0,0,0,2016
57192411091,3,3.7,2018,11,0.7,2,0,2016
57192412276,2,0,2016,0,0,0,0,2016
57192413017,1,10,2016,10,0.52,1,0,2016
57192414197,1,2,2016,2,0,1,0,2016
57192414255,1,0,2016,0,0,0,0,2016
57192414302,2,1.5,2018,3,0,1,0,2016
57192415339,8,85,2021,680,4.82,6,5,2016
57192415713,1,12,2017,12,0.98,1,0,2017
57192416227,1,0,2016,0,0,0,0,2016
57192416407,1,2,2016,2,0,1,0,2016
57192416599,2,12.5,2016,25,0.33,2,0,2015
57192416884,1,0,2016,0,0,0,0,2016
57192416967,3,0,2023,0,0,1,1,2021
57192417424,1,0,2016,0,0,0,0,2016
57192417620,1,2,2016,2,0,1,0,2016
57192418094,1,10,2016,10,0.34,1,0,2016
57192418358,1,26,2016,26,2.27,4,0,2002
57192418526,10,16.2,2020,162,1,7,1,2016
57192418611,3,4,2022,12,1.27,3,0,2020
57192418667,2,1,2017,2,0.06,1,0,2017
57192419803,1,5,2016,5,0.26,1,0,2016
57192420902,1,5,2018,5,0.62,1,0,2018
57192420902,1,0,2022,0,0,1,0,2022
57192421406,8,5.1,2022,41,0.56,4,0,2016
57192422044,1,8,2014,8,0,1,0,2014
57192422491,1,3,2017,3,0.31,1,0,2017
57192422555,1,6,2016,6,0.58,1,0,2016
57192424255,4,3.5,2021,14,0.7,2,0,2018
57192424683,3,0.7,2020,2,0.08,1,0,2017
57192424861,1,24,2020,24,2.9,4,1,2020
57192425304,3,14.7,2019,44,1.07,4,0,2017
57192426602,4,4.8,2022,19,1.18,6,1,2017
57192426851,1,0,2016,0,0,0,0,2016
57192427278,2,5.5,2017,11,0.25,2,0,2017
57192427487,6,3,2021,18,0.56,2,0,2017
57192429428,1,0,2021,0,0,1,0,2021
57192429658,1,2,2016,2,0.17,1,0,2016
57192430406,1,2,2016,2,0,1,0,2016
57192430628,1,0,2018,0,0,1,0,2018
57192430892,2,21,2017,42,1.37,2,0,2017
57192431340,3,8.7,2020,26,0.7,3,0,2017
57192431621,3,5.3,2020,16,0.4,2,0,2017
57192432042,4,147.3,2022,589,11.12,20,3,2019
57192432508,1,4,2018,4,0.47,2,0,2018
57192433063,1,5,2017,5,0.52,1,0,2017
57192433739,2,2,2018,4,0.42,1,0,2016
57192433998,1,14,2016,14,0.78,1,0,2016
57192434091,1,7,2016,7,0.28,1,0,2016
57192434507,4,5.3,2021,21,0.5,2,0,2016
57192434667,1,1,2017,1,0,1,0,2017
57192435251,7,3.7,2021,26,0.54,3,0,2017
57192436275,8,3.8,2022,30,0.89,4,0,2017
57192436689,1,24,2020,24,2.9,4,1,2020
57192439028,2,5,2017,10,0.26,1,0,2016
57192439296,1,4,2018,4,0.47,2,0,2018
57192439712,1,1,2016,1,0.61,1,0,2016
57192443728,1,18,2018,18,1.13,4,0,2018
57192481746,1,4,2016,4,0,1,0,2016
57192482301,2,5,2017,10,0.36,2,0,2016
57192492918,42,13,2022,546,1.1,10,7,2016
57192514349,2,55.5,2013,111,2.89,36,6,2008
57192540303,3,15.7,2018,47,1.02,4,0,2016
57192540615,2,2.5,2017,5,0,1,0,2017
57192541235,2,5,2019,10,0.57,3,0,2017
57192541255,1,2,2016,2,0.64,1,0,2016
57192541604,1,2,2016,2,0.25,1,0,2016
57192541928,1,6,2015,6,0.29,2,0,2015
57192542432,1,14,2019,14,3.62,4,1,2019
57192542994,1,3,2016,3,0.19,1,0,2016
57192543120,1,0,2016,0,0,0,0,2016
57192543248,1,2,2016,2,0.64,1,0,2016
57192544905,2,0.5,2021,1,0.16,3,0,2021
57192545232,23,4.7,2022,108,1.48,8,6,2019
57192546303,2,0.5,2016,1,0.16,1,0,2016
57192548122,16,64.7,2021,1035,2.81,11,6,2014
57192553027,2,9.5,2022,19,1.06,1,0,2016
57192553150,2,2.5,2019,5,0.23,4,0,2017
57192553512,1,6,2017,6,0.35,2,0,2017
57192553903,1,1,2016,1,0.64,1,0,2016
57192554003,1,0,2022,0,0,2,0,2022
57192555120,1,3,2016,3,0.67,1,0,2016
57192555463,2,5.5,2020,11,0.59,1,0,2017
57192556949,4,1.3,2022,5,0,1,0,2017
57192557053,2,2.5,2017,5,0,2,0,2016
57192557089,1,0,2016,0,0,0,0,2016
57192563090,2,9.5,2020,19,1.15,2,0,2017
57192573059,6,3.5,2022,21,0.28,4,0,2017
57192573109,1,22,2021,22,5.72,1,1,2021
57192575099,4,4.8,2021,19,0.87,3,0,2016
57192575390,1,5,2016,5,0,1,0,2016
57192575558,1,0,2017,0,0,0,0,2017
57192575636,2,1.5,2019,3,0.47,1,0,2016
57192575953,17,14.6,2022,249,1.37,9,4,2017
57192576121,2,1,2016,2,0.31,1,0,2016
57192576155,1,18,2017,18,0.96,1,0,2017
57192576160,2,1,2017,2,0.05,1,0,2016
57192576194,1,0,2012,0,0,0,0,2012
57192576902,1,0,2018,0,0,1,0,2018
57192577532,6,25.5,2022,153,2.59,3,2,2017
57192577545,3,16.7,2020,50,1.54,2,1,2017
57192578152,2,1,2016,2,0.31,2,0,2016
57192585682,1,5,2021,5,1.36,21,0,2021
57192586166,4,5.5,2019,22,1.31,3,1,2016
57192586637,1,3,2017,3,0,1,0,2017
57192587475,3,1.7,2022,5,0.33,5,0,2020
57192589191,1,1,2016,1,0,1,0,2016
57192589539,1,0,2017,0,0,1,0,2017
57192589615,1,0,2016,0,0,0,0,2016
57192589778,3,3.7,2021,11,0.32,3,0,2018
57192589965,15,12.2,2022,183,3.37,10,9,2017
57192590293,9,2.2,2020,20,0.87,3,0,2016
57192590520,3,2,2021,6,0.56,4,0,2011
57192590520,2,5.5,2021,11,1.02,4,0,2021
57192591011,4,5.3,2021,21,0.73,3,0,2017
57192591233,3,2.3,2021,7,0.52,2,0,2020
57192591288,1,2,2016,2,0.63,1,0,2016
57192591667,1,5,2016,5,2.1,1,0,2016
57192591873,2,23.5,2018,47,2.1,2,1,2017
57192592205,1,0,2021,0,0,0,0,2021
57192592552,1,0,2016,0,0,0,0,2016
57192592621,1,7,2017,7,0.27,1,0,2017
57192593407,2,4,2019,8,0.91,2,0,2016
57192593566,3,1.7,2017,5,0.7,2,0,2016
57192593595,3,6.3,2019,19,0.89,2,0,2016
57192594066,4,1.8,2021,7,0.14,2,0,2016
57192594336,1,3,2016,3,0.58,1,0,2016
57192594916,3,6,2020,18,1.08,3,0,2013
57192604886,7,11.7,2019,82,0.23,7,0,2012
57192610873,1,0,2017,0,0,0,0,2017
57192639693,1,18,2017,18,0.4,1,0,2017
57192640141,1,0,2022,0,0,4,0,2022
57192640141,2,6,2019,12,0.64,4,0,2017
57192640344,2,7.5,2021,15,1.58,2,1,2016
57192640903,1,18,2017,18,0.4,1,0,2017
57192641395,1,7,2019,7,0.88,2,0,2019
57192642053,1,24,2017,24,2.18,1,0,2017
57192642258,2,10,2020,20,0.69,2,0,2017
57192642439,6,8,2020,48,0.74,3,1,2015
57192643131,1,28,2017,28,2.54,1,1,2017
57192643394,1,7,2016,7,1.49,1,0,2016
57192643502,7,11.1,2021,78,0.89,5,0,2016
57192643926,1,11,2016,11,0.39,1,0,2016
57192644084,1,11,2016,11,0.39,1,0,2016
57192644153,4,2.5,2021,10,0.86,6,0,2019
57192644480,21,41.5,2022,871,4.68,12,11,2016
57192645474,1,5,2016,5,0.44,1,0,2016
57192645529,1,0,2016,0,0,0,0,2016
57192645612,4,4.5,2018,18,0.33,3,0,2017
57192645894,1,2,2016,2,0.84,1,0,2016
57192646242,1,0,2016,0,0,0,0,2016
57192646434,2,9,2020,18,0.49,2,0,2017
57192646725,1,21,2017,21,1.45,1,0,2017
57192647317,1,7,2016,7,1.49,1,0,2016
57192647501,1,21,2017,21,1.45,1,0,2017
57192650111,10,8.3,2022,83,0.74,5,0,2016
57192650278,2,14,2020,28,1.78,2,0,2017
57192650858,3,8.3,2020,25,0.67,5,0,2017
57192651344,1,0,2016,0,0,0,0,2016
57192653053,1,20,2017,20,1.76,1,0,2017
57192654427,2,9.5,2017,19,0.65,1,0,2017
57192654910,1,19,2017,19,1.3,1,0,2017
57192655113,4,5.5,2022,22,0.42,2,0,2017
57192659647,4,0,2020,0,0,0,0,2017
57192660457,1,16,2016,16,0.99,1,0,2016
57192660568,26,5.8,2021,152,1.73,8,7,2017
57192661243,1,9,2020,9,0.52,5,0,2020
57192662971,1,10,2015,10,0.34,1,0,2015
57192664223,1,7,2017,7,0.7,7,0,2017
57192664484,1,16,2016,16,0.99,1,0,2016
57192665490,2,19,2017,38,1.51,2,0,2016
57192666062,2,1.5,2019,3,0.2,1,0,2017
57192666398,1,2,2016,2,0.17,1,0,2016
57192666646,1,8,2016,8,2.94,1,1,2016
57192668316,1,1,2016,1,0,1,0,2016
57192668664,4,5.8,2022,23,1.66,2,1,2017
57192669457,1,0,2017,0,0,0,0,2017
57192669548,4,4.5,2020,18,1.76,3,2,2016
57192669714,1,8,2017,8,0.41,1,0,2017
57192672405,1,14,2017,14,0.84,1,0,2017
57192673370,1,0,2017,0,0,0,0,2017
57192673371,2,5.5,2018,11,1.47,1,1,2016
57192673659,3,4,2018,12,1.12,1,1,2016
57192673924,1,2,2016,2,0.17,1,0,2016
57192674810,1,0,2014,0,0,13,0,2014
57192675571,1,4,2016,4,0.19,1,0,2016
57192675996,3,5.3,2019,16,1.2,5,0,2017
57192676109,1,117,2013,117,1.9,3,0,2013
57192676225,4,3.3,2020,13,0.33,2,0,2017
57192677885,1,4,2016,4,0.19,1,0,2016
57192679198,1,2,2016,2,0.25,1,0,2016
57192679648,10,8.6,2021,86,0.82,5,0,2017
57192680060,3,4,2019,12,0.33,2,0,2017
57192680507,1,4,2016,4,0.19,1,0,2016
57192681603,7,0,2021,0,0,0,0,2016
57192682249,3,0.7,2017,2,0.04,1,0,2016
57192683781,2,3,2020,6,0.32,2,0,2019
57192683798,1,13,2017,13,0.71,1,0,2017
57192683908,1,4,2016,4,0.19,1,0,2016
57192684271,2,8.5,2022,17,1.62,6,0,2016
57192684491,1,4,2017,4,0.39,1,0,2017
57192684685,9,3.4,2022,31,0.43,4,0,2005
57192685769,1,10,2017,10,0.65,1,0,2017
57192685925,4,6,2020,24,0.98,3,0,2016
57192686193,1,0,2016,0,0,0,0,2016
57192686317,1,6,2016,6,0.19,1,0,2016
57192686433,10,3.4,2022,34,0.42,4,0,2012
57192686615,2,9,2018,18,0.53,2,0,2017
57192686838,1,6,2016,6,0.19,1,0,2016
57192686839,1,17,2016,17,5.28,1,1,2016
57192690823,4,0.3,2018,1,0.19,1,0,2016
57192691300,2,1,2022,2,0.22,1,0,2016
57192692708,1,2,2017,2,0.13,2,0,2017
57192693811,1,7,2016,7,0.53,1,0,2016
57192693899,1,8,2016,8,1.06,1,0,2016
57192694172,3,0.3,2016,1,0.06,1,0,2016
57192694280,2,0,2022,0,0,1,0,2021
57192694479,2,48,2018,96,2.95,1,1,2016
57192695287,5,0.6,2021,3,0.04,1,0,2007
57192695572,1,0,2016,0,0,0,0,2016
57192696575,1,9,2016,9,0.32,1,0,2016
57192696927,4,6.5,2022,26,1,3,0,2016
57192697089,1,8,2016,8,1.06,1,0,2016
57192697289,2,1.5,2021,3,0.26,1,0,2017
57192698459,10,20.4,2021,204,1.34,7,1,2016
57192699518,1,7,2019,7,1.77,1,0,2019
57192699548,1,30,2017,30,2.1,5,0,2017
57192700034,1,8,2016,8,1.06,1,0,2016
57192700897,1,7,2016,7,0.51,1,0,2016
57192700997,12,1.5,2022,18,0.64,2,1,2016
57192701321,1,8,2016,8,1.06,1,0,2016
57192701615,1,0,2016,0,0,1,0,2016
57192701689,4,3.5,2022,14,0.49,3,0,2017
57192701689,4,3.8,2022,15,0.61,3,0,2019
57192702854,11,10.9,2022,120,2.41,5,4,2017
57192703299,2,7,2017,14,0.35,2,0,2016
57192703499,2,23,2017,46,1.49,2,0,2017
57192704172,3,11.7,2019,35,0.77,3,0,2017
57192704206,1,0,2017,0,0,0,0,2017
57192704370,1,2,2017,2,0.15,1,0,2017
57192704855,1,54,2017,54,3.18,1,1,2017
57192705388,1,2,2017,2,0.19,1,0,2017
57192705724,1,10,2017,10,0.6,2,0,2017
57192705849,1,6,2018,6,0.75,1,0,2018
57192706521,1,0,2016,0,0,0,0,2016
57192706687,1,2,2017,2,0.19,1,0,2017
57192706882,2,30.5,2020,61,3.89,2,1,2016
57192707597,1,1,2020,1,0.21,5,0,2020
57192708191,4,2.3,2021,9,0.22,3,0,2016
57192708241,1,0,2016,0,0,0,0,2016
57192708870,1,0,2016,0,0,0,0,2016
57192709061,1,7,2017,7,0.61,3,0,2017
57192709120,1,1,2017,1,0,1,0,2017
57192709793,2,0.5,2017,1,0,1,0,2017
57192711321,1,14,2017,14,1.08,1,0,2017
57192711384,4,12,2020,48,1.12,4,0,2018
57192711522,1,2,2018,2,0.11,3,0,2018
57192712096,1,1,2016,1,0,1,0,2016
57192713491,1,2,2019,2,1.59,1,0,2019
57192715981,1,0,2016,0,0,0,0,2016
57192716893,1,0,2016,0,0,0,0,2016
57192717145,1,5,2016,5,0.13,1,0,2016
57192719761,3,6.3,2019,19,0.58,2,0,2017
57192720147,1,0,2016,0,0,0,0,2016
57192720579,1,3,2017,3,0.11,1,0,2017
57192770912,1,1,2012,1,0,1,0,2012
57192803443,4,7.8,2019,31,0.41,3,0,2017
57192804036,2,7,2020,14,0.92,2,0,2017
57192805007,3,11.7,2022,35,1.12,2,0,2017
57192805342,5,12.2,2020,61,1.03,5,0,2017
57192806820,1,25,2017,25,2.86,7,1,2017
57192807160,1,3,2016,3,0.17,6,0,2016
57192807193,1,0,2019,0,0,0,0,2019
57192807871,1,2,2016,2,0.29,1,0,2016
57192808271,3,4.7,2020,14,0.32,4,0,2020
57192808442,2,14,2018,28,1.03,2,0,2017
57192808927,1,25,2017,25,2.86,7,1,2017
57192808927,1,25,2017,25,2.86,7,1,2017
57192809059,1,0,2021,0,0,1,0,2021
57192809159,10,19.7,2022,197,2.14,5,3,2017
57192809424,2,2,2019,4,0.16,2,0,2016
57192809688,28,14,2022,391,2.06,12,6,2008
57192811588,1,2,2018,2,0.34,1,0,2018
57192812263,3,2.7,2022,8,0.83,8,0,2021
57192812531,3,2.3,2021,7,0.22,2,0,2016
57192812893,3,9,2018,27,0.44,2,0,2017
57192813127,1,5,2016,5,0.85,1,0,2016
57192813347,1,2,2018,2,0.34,1,0,2018
57192813474,1,25,2017,25,2.86,7,1,2017
57192813474,1,25,2017,25,2.86,7,1,2017
57192813592,1,0,2022,0,0,1,0,2022
57192813721,3,7,2018,21,0.8,3,0,2016
57192814009,1,5,2018,5,0.45,1,0,2018
57192814840,1,3,2017,3,0.14,1,0,2017
57192815035,5,5,2019,25,0.38,3,0,2016
57192815621,3,3,2021,9,0.51,2,0,2015
57192815969,1,1,2016,1,0.19,1,0,2016
57192817572,1,1,2016,1,0.19,1,0,2016
57192817603,1,10,2013,10,0,1,0,2013
57192818678,1,2,2016,2,0.63,2,0,2016
57192818706,1,4,2017,4,0.34,2,0,2017
57192820039,1,4,2021,4,1.2,9,0,2021
57192820380,1,0,2016,0,0,1,0,2016
57192821272,1,2,2020,2,0.29,1,0,2020
57192829858,1,10,2016,10,0.71,1,0,2016
57192830972,1,0,2019,0,0,4,0,2019
57192831185,2,6.5,2017,13,0.57,2,0,2017
57192831186,1,0,2016,0,0,1,0,2016
57192831228,9,4,2022,36,1.31,3,2,2016
57192831364,1,11,2012,11,0,2,0,2009
57192831676,1,11,2017,11,0.99,1,0,2017
57192832385,1,1,2018,1,0.12,1,0,2018
57192832802,1,1,2018,1,0.12,1,0,2018
57192832911,1,1,2018,1,0.12,1,0,2018
57192834332,1,7,2017,7,0.42,1,0,2017
57192834868,3,0,2018,0,0,0,0,2012
57192835723,2,3.5,2021,7,0.4,5,0,2019
57192836017,1,3,2014,3,0.26,5,0,2014
57192836585,16,11.3,2020,181,0.7,16,1,2000
57192839019,1,7,2017,7,0.28,2,0,2017
57192839394,1,4,2020,4,0.48,9,0,2020
57192859532,1,0,2018,0,0,0,0,2018
