,author_id,scholarly_output,citations_per_pub,citations,FWCI,h_index,FW_output_in_top,oldest_pub,no_first_old,no_pubs_old,avg_fwci_old,avg_fwvi_old,avg_citescore_old,risingStar
916,57070819300.0,1,2058.0,2058,97.65,13,1,2017,0.0,2.0,0.43000000000000005,0.685,4.2,True
917,57072498500.0,2,15.0,30,0.62,8,0,2017,0.0,2.0,0.62,1.11,4.9,False
918,57074110000.0,1,9.0,9,0.64,4,0,2017,0.0,2.0,0.5,0.9400000000000001,4.9,True
919,57090854500.0,1,4.0,4,0.45,1,0,2017,0.0,1.0,0.45,2.65,5.8,False
920,57095434600.0,5,170.4,852,10.24,6,3,2017,0.0,3.0,8.676666666666666,2.13,27.100000000000005,False
921,57095914700.0,16,10.8,173,0.85,9,0,2017,0.0,6.0,1.1316666666666666,1.428333333333333,5.183333333333334,False
922,57096054500.0,6,6.5,39,0.74,11,1,2017,0.0,4.0,1.0625,1.0225,3.0250000000000004,True
923,57103144100.0,11,9.1,100,0.68,7,0,2017,0.0,6.0,0.9166666666666666,1.03,7.633333333333333,False
924,57104960500.0,3,11.7,35,1.82,2,1,2017,0.0,3.0,1.8166666666666667,1.3,0.6,False
925,57105874100.0,20,18.0,360,2.7,17,9,2017,0.0,1.0,1.12,2.12,4.4,True
926,57110377000.0,9,3.6,32,0.4,5,0,2017,0.0,0.0,0.0,0.0,0.0,True
927,57110992200.0,2,8.0,16,0.39,7,0,2017,0.0,1.0,0.84,0.91,5.3,False
928,57125632200.0,1,18.0,18,1.07,1,0,2017,0.0,1.0,1.07,1.18,3.9,False
929,57126316000.0,1,3.0,3,0.0,5,0,2017,0.0,5.0,0.29200000000000004,1.096,3.34,True
930,57129939300.0,1,62.0,62,1.68,2,0,2017,0.0,1.0,1.68,0.77,5.5,False
931,57130269900.0,2,8.5,17,0.36,2,0,2017,0.0,2.0,0.36,0.37,3.1500000000000004,False
932,57130356300.0,3,17.0,51,1.01,5,0,2017,0.0,2.0,0.88,0.43,4.9,False
933,57142635800.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.91,1.9,False
934,57144573700.0,1,44.0,44,1.62,6,0,2017,0.0,1.0,1.62,1.36,3.4,False
935,57148379700.0,7,6.1,43,1.16,4,1,2017,0.0,1.0,0.47,1.6,11.5,True
936,57148748500.0,17,1.6,27,0.59,6,1,2017,0.0,0.0,0.0,0.0,0.0,True
937,57151265900.0,3,7.7,23,0.54,4,0,2017,0.0,3.0,0.5166666666666666,0.9033333333333333,8.633333333333333,False
938,57159318000.0,1,2.0,2,0.17,1,0,2017,0.0,1.0,0.17,0.92,0.9,False
939,57160263800.0,9,15.4,139,1.4,7,1,2017,0.0,5.0,1.252,2.9959999999999996,6.6,False
940,57160307800.0,4,2.8,11,0.2,3,0,2017,0.0,1.0,0.68,0.39,4.9,False
941,57186593300.0,4,4.0,16,0.43,3,0,2017,0.0,3.0,0.45999999999999996,1.21,1.9333333333333336,False
942,57187339200.0,2,86.5,173,4.44,3,2,2017,0.0,2.0,4.4399999999999995,4.025,4.85,False
943,57188626719.0,2,7.5,15,1.0,2,0,2017,0.0,2.0,1.0,2.385,2.75,False
944,57188626823.0,4,6.3,25,0.55,3,0,2017,0.0,3.0,0.5266666666666666,1.4433333333333334,1.7333333333333334,False
945,57188657326.0,3,18.7,56,1.46,5,1,2017,0.0,3.0,1.4633333333333332,1.9466666666666665,6.033333333333334,False
946,57188677405.0,2,2.0,4,0.18,2,0,2017,0.0,1.0,0.36,1.23,8.4,False
947,57188682807.0,7,2.3,16,0.67,4,0,2017,0.0,3.0,1.3333333333333333,0.9433333333333332,0.39999999999999997,False
948,57188686185.0,3,8.7,26,1.03,3,0,2017,0.0,2.0,1.545,0.81,5.85,False
949,57188806764.0,1,4.0,4,0.28,1,0,2017,0.0,2.0,0.28,1.32,1.9,False
950,57188806932.0,1,7.0,7,0.52,4,0,2017,0.0,1.0,0.52,0.7,1.1,False
951,57188821655.0,1,22.0,22,1.81,4,0,2017,0.0,5.0,0.9920000000000002,1.956,3.1399999999999997,False
952,57188821683.0,7,6.9,48,0.59,4,0,2017,0.0,3.0,0.7666666666666666,2.033333333333333,3.3333333333333335,True
953,57188822366.0,1,4.0,4,0.28,1,0,2017,0.0,8.0,0.14,1.6500000000000001,2.1,False
954,57188822366.0,2,2.0,4,0.14,1,0,2017,0.0,8.0,0.14,1.6500000000000001,2.1,False
955,57188838278.0,5,7.6,38,0.73,3,0,2017,0.0,1.0,0.43,1.39,3.5,True
956,57188842780.0,1,6.0,6,0.22,11,0,2017,0.0,4.0,1.6975,1.3775,9.975,True
957,57188844856.0,2,6.0,12,0.53,2,0,2017,0.0,2.0,0.53,1.5350000000000001,2.5,False
958,57188858488.0,19,18.5,351,1.63,13,3,2017,0.0,8.0,1.6287499999999997,1.2174999999999998,8.675,False
959,57188862824.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.96,0.0,False
960,57188875853.0,8,7.5,60,1.11,4,1,2017,0.0,1.0,0.14,0.85,1.4,True
961,57188973717.0,1,14.0,14,1.9,2,0,2017,0.0,1.0,0.25,0.7,5.1,False
962,57188986066.0,2,4.0,8,0.33,1,0,2017,0.0,1.0,0.67,1.05,3.3,False
963,57188998241.0,2,9.0,18,0.69,1,0,2017,0.0,2.0,0.0,0.67,0.8,False
964,57189008403.0,2,0.5,1,0.1,1,0,2017,0.0,1.0,0.21,0.98,1.5,False
965,57189039136.0,4,15.3,61,1.08,5,0,2017,0.0,2.0,1.1949999999999998,0.8300000000000001,7.8,False
966,57189057963.0,12,8.0,96,1.0,9,0,2017,0.0,6.0,1.0466666666666666,1.5683333333333334,2.4833333333333334,True
967,57189061903.0,5,5.0,25,0.44,3,0,2017,0.0,2.0,0.36,1.08,1.55,False
968,57189067910.0,10,2.5,25,0.77,4,1,2017,0.0,1.0,3.17,10.15,0.3,True
969,57189071179.0,1,6.0,6,0.31,1,0,2017,0.0,1.0,0.31,1.38,1.5,False
970,57189074239.0,1,6.0,6,0.31,1,0,2017,0.0,1.0,0.31,1.38,1.5,False
971,57189090674.0,6,10.3,62,0.86,5,0,2017,0.0,4.0,1.045,1.32,4.9,False
972,57189098539.0,3,14.0,42,1.08,4,0,2017,0.0,1.0,0.82,0.97,6.9,False
973,57189098908.0,1,0.0,0,0.0,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
974,57189220176.0,2,5.5,11,0.37,2,0,2017,0.0,1.0,0.32,1.27,0.0,False
975,57189220383.0,2,5.5,11,0.37,2,0,2017,0.0,2.0,0.365,0.885,0.7,False
976,57189223838.0,3,5.0,15,0.55,2,0,2017,0.0,2.0,0.69,1.9849999999999999,4.85,False
977,57189226258.0,8,1.1,9,0.21,2,0,2017,0.0,5.0,0.22799999999999998,1.0459999999999998,0.74,False
978,57189237460.0,1,20.0,20,1.3,1,0,2017,0.0,1.0,1.3,2.05,4.5,False
979,57189238909.0,19,8.5,162,0.9,9,2,2017,0.0,0.0,0.0,0.0,0.0,True
980,57189240581.0,1,11.0,11,0.46,2,0,2017,0.0,1.0,0.46,0.99,0.4,False
981,57189241236.0,1,6.0,6,0.45,2,0,2017,0.0,1.0,0.45,0.47,4.6,False
982,57189243833.0,1,27.0,27,2.02,2,0,2017,0.0,1.0,2.02,1.48,4.9,False
983,57189320652.0,2,5.0,10,0.68,2,0,2017,0.0,1.0,0.25,0.99,3.6,False
984,57189325208.0,2,5.0,10,0.68,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
985,57189325847.0,1,4.0,4,0.25,1,0,2017,0.0,1.0,0.25,0.99,3.6,False
986,57189348653.0,2,9.0,18,0.72,2,0,2017,0.0,2.0,0.72,1.22,2.0,False
987,57189349430.0,1,55.0,55,2.71,6,1,2017,0.0,1.0,0.63,1.35,6.4,False
988,57189360189.0,3,4.0,12,1.17,4,1,2017,0.0,3.0,1.3366666666666667,1.1500000000000001,3.3000000000000003,False
989,57189363952.0,2,11.0,22,0.26,4,0,2017,0.0,2.0,0.485,0.7050000000000001,3.1,False
990,57189373669.0,1,7.0,7,0.39,2,0,2017,0.0,1.0,0.39,1.96,5.4,False
991,57189394593.0,1,12.0,12,0.82,1,0,2017,0.0,1.0,0.82,1.83,5.0,False
992,57189439569.0,1,4.0,4,2.19,3,0,2017,0.0,1.0,2.19,2.67,0.0,True
993,57189698271.0,2,3.5,7,0.65,2,0,2017,0.0,1.0,1.17,1.2,3.4,False
994,57189714037.0,1,1.0,1,0.11,1,0,2017,0.0,1.0,0.11,1.38,2.9,False
995,57189849874.0,3,10.7,32,0.59,5,0,2017,0.0,3.0,0.59,1.3800000000000001,18.7,False
996,57189851225.0,1,5.0,5,0.11,4,0,2017,0.0,3.0,1.5066666666666668,1.1033333333333333,10.666666666666666,False
997,57189896672.0,5,7.4,37,0.76,5,0,2017,0.0,1.0,0.41,1.31,4.8,False
998,57189906134.0,1,15.0,15,0.76,49,0,2017,0.0,1.0,0.76,2.05,10.4,False
999,57189973448.0,3,6.7,20,0.86,2,0,2017,0.0,1.0,1.83,2.96,6.5,False
1000,57189986443.0,1,11.0,11,0.61,3,0,2017,0.0,1.0,0.61,0.9,7.0,False
1001,57189988053.0,1,4.0,4,0.12,1,0,2017,0.0,1.0,0.12,1.48,3.4,False
1002,57189991347.0,15,79.7,1196,4.97,13,10,2017,0.0,9.0,3.3111111111111113,2.1244444444444444,17.466666666666665,False
1003,57190006373.0,1,18.0,18,0.76,1,0,2017,0.0,1.0,0.76,2.69,3.1,False
1004,57190007821.0,13,3.6,47,0.39,6,0,2017,0.0,6.0,0.5933333333333334,1.1316666666666666,4.183333333333334,False
1005,57190112726.0,8,25.6,205,2.67,8,4,2017,0.0,4.0,3.3075,1.2425,23.175,True
1006,57190121272.0,1,5.0,5,10.34,1,1,2017,0.0,1.0,10.34,2.67,1.5,False
1007,57190130096.0,13,2.2,29,0.62,4,1,2017,0.0,6.0,0.3933333333333333,1.538333333333333,1.95,True
1008,57190162372.0,5,7.8,39,0.82,4,0,2017,0.0,7.0,0.7471428571428571,1.3257142857142858,2.4714285714285715,False
1009,57190169613.0,6,6.5,39,0.69,4,0,2017,0.0,5.0,0.7419999999999999,1.272,3.46,False
1010,57190217311.0,1,6.0,6,2.64,3,1,2017,0.0,1.0,2.64,2.42,0.6,False
1011,57190230203.0,2,2.5,5,0.76,3,0,2017,0.0,2.0,0.7549999999999999,0.5650000000000001,2.45,False
1012,57190259250.0,5,5.4,27,0.42,5,0,2017,0.0,1.0,0.19,0.81,3.5,True
1013,57190291154.0,2,23.0,46,1.34,12,0,2017,0.0,2.0,1.335,0.9400000000000001,3.8,False
1014,57190308379.0,1,15.0,15,0.43,2,0,2017,0.0,1.0,0.43,0.94,4.2,False
1015,57190383376.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.88,0.4,False
1016,57190390118.0,2,37.5,75,1.52,2,0,2017,0.0,1.0,2.03,3.08,20.2,False
1017,57190412641.0,11,4.5,50,0.33,5,0,2017,0.0,5.0,0.342,1.952,2.0,True
1018,57190434721.0,1,0.0,0,0.0,1,0,2017,0.0,1.0,0.0,1.3,0.0,False
1019,57190443834.0,2,10.5,21,0.83,2,0,2017,0.0,2.0,1.39,0.86,5.0,False
1020,57190490228.0,1,3.0,3,0.31,1,0,2017,0.0,1.0,0.31,0.77,2.2,False
1021,57190569374.0,4,9.5,38,0.75,3,0,2017,0.0,7.0,0.7999999999999999,0.982857142857143,6.228571428571428,False
1022,57190569630.0,2,15.5,31,0.92,3,0,2017,0.0,0.0,0.0,0.0,0.0,True
1023,57190576411.0,9,17.3,156,1.97,12,2,2017,0.0,7.0,1.8114285714285714,1.747142857142857,5.3999999999999995,False
1024,57190583694.0,2,21.0,42,2.15,6,1,2017,0.0,0.0,0.0,0.0,0.0,True
1025,57190583990.0,1,2.0,2,0.0,2,0,2017,0.0,1.0,0.0,1.45,0.7,False
1026,57190618930.0,8,7.1,57,0.58,4,0,2017,0.0,3.0,0.85,1.593333333333333,5.466666666666666,False
1027,57190621908.0,1,15.0,15,1.11,1,0,2017,0.0,1.0,1.11,1.6,3.3,False
1028,57190679278.0,8,5.0,40,0.62,4,0,2017,0.0,1.0,0.18,2.16,3.7,True
1029,57190681152.0,2,26.0,52,2.7,4,1,2017,0.0,1.0,4.72,1.16,4.8,False
1030,57190681193.0,3,40.0,120,1.2,3,1,2017,0.0,4.0,1.4674999999999998,1.225,7.525,False
1031,57190682782.0,3,19.7,59,0.79,4,0,2017,0.0,1.0,1.38,1.72,7.1,False
1032,57190683328.0,1,15.0,15,1.43,1,0,2017,0.0,1.0,1.43,3.27,2.4,False
1033,57190683886.0,3,15.0,45,0.58,2,0,2017,0.0,2.0,0.79,1.8650000000000002,2.15,False
1034,57190749573.0,1,4.0,4,1.35,1,0,2017,0.0,1.0,1.35,1.3,0.6,False
1035,57190755793.0,2,3.0,6,1.25,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
1036,57190758957.0,3,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,2.82,0.6,False
1037,57190838724.0,8,15.1,121,2.54,6,4,2017,0.0,2.0,2.12,1.9200000000000002,6.449999999999999,True
1038,57190843513.0,1,38.0,38,3.97,3,1,2017,0.0,1.0,3.97,1.13,4.8,False
1039,57190852660.0,2,57.0,114,3.21,7,1,2017,0.0,5.0,3.2299999999999995,1.7920000000000003,4.279999999999999,True
1040,57190855013.0,2,5.0,10,0.25,1,0,2017,0.0,2.0,0.255,3.5599999999999996,4.3,False
1041,57190860110.0,1,14.0,14,0.73,3,0,2017,0.0,3.0,0.8966666666666666,1.6600000000000001,2.3333333333333335,False
1042,57190937386.0,4,1.8,7,0.4,2,0,2017,0.0,4.0,0.40249999999999997,1.3425000000000002,0.30000000000000004,False
1043,57190941173.0,6,10.3,62,1.0,10,0,2017,0.0,3.0,1.1733333333333333,0.7666666666666667,8.833333333333334,True
1044,57190951342.0,5,25.0,125,2.0,4,2,2017,0.0,2.0,2.34,3.145,5.95,False
1045,57190952091.0,1,7.0,7,1.12,2,0,2017,0.0,1.0,1.12,0.62,2.3,False
1046,57190961408.0,9,2.2,20,0.54,4,0,2017,0.0,2.0,0.0,0.725,3.25,True
1047,57191019723.0,1,15.0,15,0.68,1,0,2017,0.0,1.0,0.68,2.32,1.1,False
1048,57191038366.0,2,12.0,24,0.88,2,0,2017,0.0,2.0,0.875,2.495,5.15,False
1049,57191051260.0,12,6.0,72,1.0,7,1,2017,0.0,1.0,1.18,1.79,7.2,False
1050,57191054811.0,2,2.0,4,0.62,1,0,2017,0.0,1.0,0.0,1.38,1.3,True
1051,57191073956.0,2,3.0,6,0.56,7,0,2017,0.0,1.0,4.91,2.03,1.6,False
1052,57191076028.0,1,4.0,4,0.45,4,0,2017,0.0,2.0,0.45,1.23,0.0,False
1053,57191089829.0,22,19.8,436,1.41,11,3,2017,0.0,10.0,1.659,1.5759999999999998,7.2299999999999995,True
1054,57191090260.0,15,20.9,314,1.39,10,2,2017,0.0,3.0,1.4799999999999998,1.9933333333333334,12.1,True
1055,57191095470.0,2,11.0,22,0.56,3,0,2017,0.0,2.0,0.555,1.535,5.6,False
1056,57191163808.0,2,72.5,145,4.24,2,2,2017,0.0,2.0,4.234999999999999,1.78,25.0,False
1057,57191198507.0,5,5.8,29,0.84,3,0,2017,0.0,4.0,1.055,1.5525000000000002,0.975,False
1058,57191223571.0,1,2.0,2,0.12,1,0,2017,0.0,1.0,0.12,0.47,5.7,False
1059,57191227591.0,3,6.0,18,1.5,19,1,2017,0.0,19.0,0.49526315789473674,2.8210526315789473,2.1894736842105265,True
1060,57191227766.0,2,4.5,9,2.51,2,1,2017,0.0,2.0,2.5149999999999997,0.73,0.7,False
1061,57191248970.0,2,11.5,23,0.61,5,0,2017,0.0,2.0,0.865,2.435,8.75,False
1062,57191251030.0,32,7.5,239,1.62,7,5,2017,0.0,11.0,0.46,0.9427272727272729,3.081818181818181,True
1063,57191251725.0,29,4.2,121,0.81,7,1,2017,0.0,11.0,0.75,2.418181818181819,1.2545454545454544,True
1064,57191265688.0,3,11.3,34,0.94,5,0,2017,0.0,7.0,1.6342857142857141,0.9085714285714286,3.9571428571428577,False
1065,57191272518.0,1,12.0,12,1.49,2,0,2017,0.0,2.0,1.49,1.07,3.0,False
1066,57191277295.0,1,5.0,5,0.52,9,0,2017,0.0,1.0,0.52,1.1,4.0,True
1067,57191278023.0,9,8.0,72,0.55,5,0,2017,0.0,2.0,1.28,2.88,3.5,False
1068,57191289649.0,4,1.8,7,0.16,2,0,2017,0.0,1.0,0.15,0.94,2.2,False
1069,57191292721.0,7,1.4,10,0.1,2,0,2017,0.0,5.0,0.09,2.354,0.7600000000000001,False
1070,57191294380.0,4,10.5,42,0.98,4,1,2017,0.0,4.0,1.185,1.4125,3.925,False
1071,57191294398.0,8,1.3,10,0.12,2,0,2017,0.0,6.0,0.10166666666666667,2.018333333333333,0.9666666666666668,True
1072,57191308533.0,1,23.0,23,2.04,1,0,2017,0.0,1.0,2.04,5.21,5.0,False
1073,57191363958.0,3,3.0,9,0.55,2,0,2017,0.0,3.0,0.6966666666666667,2.15,2.0,False
1074,57191369367.0,2,17.0,34,0.41,5,0,2017,0.0,4.0,0.8175,0.925,6.775,False
1075,57191405372.0,1,106.0,106,4.95,1,1,2017,0.0,1.0,4.95,1.48,13.2,False
1076,57191407024.0,8,5.4,43,0.41,5,0,2017,0.0,1.0,0.57,0.81,10.2,False
1077,57191407282.0,3,2.7,8,0.37,2,0,2017,0.0,1.0,0.36,0.78,2.2,False
1078,57191442973.0,2,18.0,36,1.09,2,0,2017,0.0,2.0,1.095,1.3900000000000001,4.2,False
1079,57191444045.0,1,2.0,2,0.08,1,0,2017,0.0,1.0,0.08,1.59,4.4,False
1080,57191472724.0,2,4.5,9,0.22,1,0,2017,0.0,1.0,0.44,0.58,4.8,False
1081,57191477690.0,6,4.5,27,0.66,3,0,2017,0.0,1.0,0.64,1.32,6.0,True
1082,57191480161.0,1,6.0,6,0.35,1,0,2017,0.0,1.0,0.35,2.09,6.3,False
1083,57191483017.0,1,50.0,50,3.46,1,1,2017,0.0,1.0,3.46,1.21,5.1,False
1084,57191491984.0,19,8.4,159,1.18,8,3,2017,0.0,8.0,0.8050000000000002,1.53875,6.5375000000000005,True
1085,57191493408.0,1,12.0,12,0.63,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
1086,57191513501.0,2,10.0,20,0.74,2,0,2017,0.0,2.0,0.7450000000000001,1.11,4.75,False
1087,57191516965.0,1,9.0,9,0.37,2,0,2017,0.0,1.0,0.0,0.71,6.2,False
1088,57191518213.0,3,3.3,10,0.36,1,0,2017,0.0,1.0,1.07,1.1,2.7,False
1089,57191527096.0,13,2.8,37,0.96,5,3,2017,0.0,2.0,0.265,0.9750000000000001,1.6,True
1090,57191584307.0,3,20.3,61,1.2,6,0,2017,0.0,2.0,1.1749999999999998,1.115,5.35,True
1091,57191585006.0,1,11.0,11,0.64,1,0,2017,0.0,2.0,0.64,1.13,5.8,False
1092,57191594224.0,5,2.2,11,0.21,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
1093,57191597995.0,2,0.5,1,0.04,1,0,2017,0.0,1.0,0.08,1.0,4.3,False
1094,57191612031.0,2,1.5,3,0.3,1,0,2017,0.0,2.0,0.29500000000000004,2.75,1.65,False
1095,57191619866.0,3,13.0,39,1.07,3,0,2017,0.0,0.0,0.0,0.0,0.0,True
1096,57191657972.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,1.11,2.9,False
1097,57191693585.0,1,4.0,4,0.92,1,0,2017,0.0,1.0,0.92,0.83,0.8,False
1098,57191694217.0,1,4.0,4,0.92,1,0,2017,0.0,1.0,0.92,0.83,0.8,False
1099,57191707697.0,1,3.0,3,0.29,1,0,2017,0.0,1.0,0.29,2.89,1.9,False
1100,57191709381.0,1,10.0,10,0.98,1,0,2017,0.0,1.0,0.98,0.86,4.7,False
1101,57191748236.0,2,10.5,21,0.4,3,0,2017,0.0,1.0,0.15,1.2,4.6,False
1102,57191749801.0,12,2.8,33,0.34,4,0,2017,0.0,3.0,0.9800000000000001,1.3500000000000003,1.8666666666666665,True
1103,57191750431.0,5,11.0,55,1.07,4,0,2017,0.0,2.0,0.74,1.295,6.0,False
1104,57191751141.0,1,9.0,9,0.2,1,0,2017,0.0,1.0,0.2,1.93,3.0,False
1105,57191754720.0,8,5.8,46,0.49,5,0,2017,0.0,2.0,0.41000000000000003,1.1,4.550000000000001,True
1106,57191777959.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.0,0.0,False
1107,57191805505.0,4,0.3,1,0.71,25,1,2017,0.0,6.0,0.47333333333333333,1.325,0.21666666666666667,False
1108,57191821438.0,1,12.0,12,0.82,1,0,2017,0.0,1.0,0.82,1.83,5.0,False
1109,57191833876.0,6,6.7,40,0.67,4,0,2017,0.0,0.0,0.0,0.0,0.0,True
1110,57191833944.0,8,4.1,33,0.66,4,0,2017,0.0,1.0,0.28,0.88,7.6,False
1111,57191835618.0,1,15.0,15,0.88,7,0,2017,0.0,1.0,1.36,1.23,7.2,False
1112,57191851583.0,1,0.0,0,0.0,2,0,2017,0.0,1.0,0.0,0.6,0.0,False
1113,57191852239.0,2,16.5,33,1.12,4,0,2017,0.0,1.0,0.88,1.34,4.6,False
1114,57191853598.0,4,2.0,8,0.18,2,0,2017,0.0,4.0,0.185,0.7725,1.1,False
1115,57191853886.0,2,1.0,2,0.33,2,0,2017,0.0,1.0,0.44,0.99,1.4,False
1116,57191862108.0,1,5.0,5,0.38,1,0,2017,0.0,1.0,0.38,0.83,9.3,False
1117,57191863544.0,5,7.0,35,0.65,4,0,2017,0.0,1.0,0.0,0.75,1.6,False
1118,57191869939.0,1,3.0,3,0.38,1,0,2017,0.0,1.0,0.38,0.87,0.7,False
1119,57191877660.0,1,4.0,4,0.44,1,0,2017,0.0,1.0,0.44,1.29,2.5,False
1120,57191877928.0,1,3.0,3,0.31,1,0,2017,0.0,1.0,0.31,4.66,5.0,False
1121,57191879368.0,4,18.5,74,1.07,5,1,2017,0.0,1.0,0.36,0.42,4.6,False
1122,57191882809.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.22,0.3,False
1123,57191883983.0,1,0.0,0,0.0,1,0,2017,0.0,2.0,0.0,0.69,0.6,False
1124,57191884036.0,8,9.3,74,1.93,5,1,2017,0.0,3.0,1.04,0.8833333333333333,6.133333333333333,False
1125,57191899474.0,5,3.2,16,0.29,3,0,2017,0.0,1.0,0.0,0.6,1.4,True
1126,57191904165.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,2.89,2.5,False
1127,57191910340.0,2,27.0,54,0.68,4,0,2017,0.0,1.0,1.03,0.47,5.1,True
1128,57191911019.0,1,16.0,16,1.44,1,0,2017,0.0,1.0,1.44,1.01,6.8,False
1129,57191912079.0,3,3.7,11,0.94,2,1,2017,0.0,2.0,1.2349999999999999,1.49,1.7000000000000002,False
1130,57191913840.0,5,4.8,24,0.7,2,1,2017,0.0,3.0,0.3333333333333333,1.23,1.6666666666666667,False
1131,57191925401.0,1,36.0,36,2.55,1,1,2017,0.0,1.0,2.55,1.3,4.9,False
1132,57191925960.0,1,11.0,11,0.72,1,0,2017,0.0,1.0,0.72,1.55,4.5,False
1133,57191961344.0,1,9.0,9,1.07,1,0,2017,0.0,1.0,1.07,1.72,5.8,False
1134,57191961402.0,4,4.8,19,0.78,3,0,2017,0.0,1.0,0.46,1.12,1.9,False
1135,57191965087.0,2,7.5,15,0.61,2,0,2017,0.0,1.0,0.42,1.75,7.7,False
1136,57191972695.0,2,6.0,12,0.49,2,0,2017,0.0,1.0,0.7,1.71,6.2,False
1137,57191978990.0,3,13.3,40,0.78,4,0,2017,0.0,1.0,0.09,1.31,3.7,False
1138,57191985519.0,2,14.0,28,0.89,2,0,2017,0.0,2.0,0.895,2.1399999999999997,9.05,False
1139,57191988484.0,1,23.0,23,1.52,5,0,2017,0.0,4.0,1.52,0.67,3.3,False
1140,57191988484.0,1,23.0,23,1.52,5,0,2017,0.0,4.0,1.52,0.67,3.3,False
1141,57191988484.0,1,23.0,23,1.52,5,0,2017,0.0,4.0,1.52,0.67,3.3,False
1142,57191988484.0,1,23.0,23,1.52,5,0,2017,0.0,4.0,1.52,0.67,3.3,False
1143,57191989017.0,1,16.0,16,0.66,1,0,2017,0.0,1.0,0.66,1.26,4.8,False
1144,57191991588.0,2,9.5,19,0.88,11,0,2017,0.0,1.0,0.97,0.89,5.4,True
1145,57191991842.0,1,16.0,16,0.66,1,0,2017,0.0,1.0,0.66,1.26,4.8,False
1146,57191993312.0,1,18.0,18,1.0,1,0,2017,0.0,1.0,1.0,0.9,6.3,False
1147,57191993430.0,10,14.2,142,2.47,10,3,2017,0.0,9.0,1.1733333333333331,2.031111111111111,2.911111111111111,True
1148,57191995116.0,8,3.1,25,0.39,2,0,2017,0.0,1.0,0.27,1.65,3.2,False
1149,57192008644.0,2,3.0,6,0.17,2,0,2017,0.0,2.0,0.175,2.465,2.55,False
1150,57192008829.0,5,2.0,10,0.92,2,1,2017,0.0,1.0,0.17,3.51,0.6,True
1151,57192012150.0,1,2.0,2,0.17,1,0,2017,0.0,1.0,0.17,3.51,0.6,False
1152,57192012743.0,2,4.0,8,0.19,2,0,2017,0.0,1.0,0.17,3.51,0.6,False
1153,57192024825.0,1,28.0,28,0.64,1,0,2017,0.0,2.0,0.64,1.37,18.5,False
1154,57192030143.0,11,6.1,67,0.98,6,1,2017,0.0,4.0,0.685,1.5024999999999997,1.5500000000000003,True
1155,57192064299.0,1,2.0,2,0.2,1,0,2017,0.0,1.0,0.2,1.59,3.1,False
1156,57192065524.0,1,8.0,8,0.49,1,0,2017,0.0,1.0,0.49,1.6,3.0,False
1157,57192065597.0,1,4.0,4,0.16,1,0,2017,0.0,1.0,0.16,0.98,4.2,False
1158,57192067661.0,1,1.0,1,0.08,1,0,2017,0.0,1.0,0.08,0.63,3.1,False
1159,57192067681.0,1,4.0,4,0.34,1,0,2017,0.0,1.0,0.34,2.35,1.9,False
1160,57192070976.0,1,40.0,40,1.55,3,0,2017,0.0,1.0,0.31,1.66,2.4,True
1161,57192074000.0,1,14.0,14,0.88,1,0,2017,0.0,2.0,0.88,2.45,3.6,False
1162,57192083822.0,1,5.0,5,0.45,12,0,2017,0.0,0.0,0.0,0.0,0.0,True
1163,57192084363.0,5,3.8,19,0.52,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
1164,57192087026.0,17,11.2,191,1.17,7,1,2017,0.0,1.0,0.25,1.85,4.9,True
1165,57192090391.0,1,12.0,12,1.05,1,0,2017,0.0,1.0,1.05,0.92,5.5,False
1166,57192107770.0,2,0.5,1,0.0,1,0,2017,0.0,1.0,0.0,1.21,0.3,False
1167,57192110711.0,1,3.0,3,0.09,1,0,2017,0.0,1.0,0.09,1.81,4.0,False
1168,57192110864.0,1,13.0,13,0.77,1,0,2017,0.0,1.0,0.77,2.7,4.6,False
1169,57192111074.0,1,4.0,4,0.76,1,0,2017,0.0,1.0,0.76,0.45,0.7,False
1170,57192112542.0,9,10.2,92,0.79,6,1,2017,0.0,8.0,0.5775,1.4537500000000003,2.6875,True
1171,57192113656.0,1,4.0,4,0.76,1,0,2017,0.0,1.0,0.76,0.45,0.7,False
1172,57192126909.0,3,22.3,67,2.94,2,1,2017,0.0,1.0,0.84,1.28,6.6,False
1173,57192155118.0,4,14.0,56,1.72,4,1,2017,0.0,2.0,0.915,1.995,5.55,True
1174,57192157074.0,6,13.8,83,2.32,9,2,2017,0.0,1.0,6.6,4.95,3.8,True
1175,57192158280.0,1,2.0,2,0.12,1,0,2017,0.0,1.0,0.12,0.47,5.7,False
